candidate_index,image_name,final_included,review_stage,exclusion_reason
543,c7e6d5d1-c8af9fe3.jpg,true,manual_review,
544,c7e61874-56decdeb.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
545,c7f8589f-45c47b58.jpg,true,manual_review,
546,c7fe62b1-831805d0.jpg,true,manual_review,
547,c8a3369c-d264119b.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
548,c8b983aa-59bbf82b.jpg,true,manual_review,
549,c8bad943-c78f2df3.jpg,true,manual_review,
550,c08bf392-3d39a1bc.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
551,c8c022ae-b7e1c0b5.jpg,true,manual_review,
552,c8ddb7b2-8c453f30.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
553,c8e8cd4a-2f894188.jpg,true,manual_review,
554,c8e8f29f-aa6b38d9.jpg,true,manual_review,
555,c8ed3fad-623b1616.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
556,c8ed2212-b60fa314.jpg,true,manual_review,
557,c8ef1a34-e7c66c0c.jpg,true,manual_review,
558,c8ef6dea-eea7d4cd.jpg,true,manual_review,
559,c8f0adf0-85eb7754.jpg,true,manual_review,
560,c8f6f631-a1eb5133.jpg,true,manual_review,
561,c8f61b8f-81c16429.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
562,c8fa732b-fbdaa989.jpg,true,manual_review,
563,c09af0c6-3c0b82a7.jpg,true,manual_review,
564,c9b0aa61-15573161.jpg,true,manual_review,
565,c9b099e4-6ab2e4f4.jpg,true,manual_review,
566,c9b29647-95da8336.jpg,true,manual_review,
567,c9c0e486-f197b842.jpg,true,manual_review,
568,c9c6949a-5aeaa8fd.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
569,c9c6949a-14eea22b.jpg,true,manual_review,
570,c9ca4c6c-4c9db372.jpg,true,manual_review,
571,c9d9cbf9-e86cf1ef.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
572,c9d89485-18576ffb.jpg,true,manual_review,
573,c9dc96aa-01dec7af.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
574,c9dedfc8-b23ac57e.jpg,true,manual_review,
575,c9effc42-0eb861b2.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
576,c9effc42-a75644ee.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
577,c9f6b520-523674ac.jpg,true,manual_review,
578,c13ef0e9-9cc08bb3.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
579,c16d3fdb-a3a8c912.jpg,true,manual_review,
580,c18c9fe9-a30aa4ca.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
581,c18cdb0e-c6d8672a.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
582,c18e4ce3-2a594c39.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
583,c019c1f1-883ea964.jpg,true,manual_review,
584,c19d7224-503472e5.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
585,c20e5778-cfbaabbf.jpg,true,manual_review,
586,c022e075-40907eff.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
587,c022e075-de13593a.jpg,true,manual_review,
588,c25a8eea-5c0d75f6.jpg,true,manual_review,
589,c28cecbb-11796cf6.jpg,true,manual_review,
590,c29d13ba-67447c50.jpg,true,manual_review,
591,c29d13ba-ad7aee3f.jpg,true,manual_review,
592,c30db884-c85d8fee.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
593,c31a04de-b269b568.jpg,true,manual_review,
594,c32ed490-87271dee.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
595,c0035eda-6e1b34d6.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
596,c37d47c0-c830ec1c.jpg,true,manual_review,
597,c38bdba6-cb18e83a.jpg,true,manual_review,
598,c44da9b8-ecd04bdd.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
599,c45fbe22-8bcb4ef4.jpg,true,manual_review,
600,c45fbe22-61885df3.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
601,c46c8375-44338121.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
602,c46c8375-e5fa2581.jpg,true,manual_review,
603,c48ba79f-d8e0bf32.jpg,true,manual_review,
604,c48cfadb-fcbdaa65.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
605,c050a325-3fbdf46f.jpg,true,manual_review,
606,c050a325-b9aa9e5f.jpg,true,manual_review,
607,c50b63be-01088e58.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
608,c52f53f8-70ad0125.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
609,c52f53f8-83f49a86.jpg,true,manual_review,
610,c55da7df-537c27fd.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
611,c56c951e-9eadf2b7.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
612,c57caddc-26ab6ed5.jpg,true,manual_review,
613,c57cda5b-7ca48687.jpg,true,manual_review,
614,c57cda5b-e43a49aa.jpg,true,manual_review,
615,c60d6c5c-11adb0a5.jpg,true,manual_review,
616,c60f0eb4-bb0d650b.jpg,true,manual_review,
617,c60ffc99-13f7f8e0.jpg,true,manual_review,
618,c61cc09d-7ba22a23.jpg,true,manual_review,
619,c61cc09d-620a73cb.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
620,c62ba5b8-0efc4385.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
621,c62efadc-d5d01fc2.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
622,c63f6bb5-e23a253e.jpg,true,manual_review,
623,c64dd3d9-3981f6e3.jpg,true,manual_review,
624,c65c2462-96e8ae92.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
625,c66a2cb5-7299f544.jpg,true,manual_review,
626,c68d9027-9707e4ed.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
627,c68f8fd2-61681484.jpg,true,manual_review,
628,c69d1519-dfb88cdf.jpg,true,manual_review,
629,c73abec5-609ede44.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
630,c75dff4f-c91e6880.jpg,true,manual_review,
631,c76fbaa1-990ee15a.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
632,c78f9fc6-024da644.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
633,c80bf9a4-757fadcb.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
634,c80cf60a-8bb33a63.jpg,true,manual_review,
635,c81afdad-8b689a37.jpg,true,manual_review,
636,c81afdad-8ceefe85.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
637,c81c9789-fdf7aae2.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
638,c82ab19a-024cc3bc.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
639,c83c10de-0d2047c8.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
640,c85ca3b9-72a968aa.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
641,c87d3555-5c159851.jpg,true,manual_review,
642,c87e0427-31e8946b.jpg,true,manual_review,
643,c89ee093-65ac0019.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
644,c89ee093-f527ef81.jpg,true,manual_review,
645,c89fc3e2-aaab0dfb.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
646,c90a2111-04776fd3.jpg,true,manual_review,
647,c90b5398-d042ec34.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
648,c91a84db-b08249fc.jpg,true,manual_review,
649,c91da210-34d6b472.jpg,true,manual_review,
650,c91da210-37d62a18.jpg,true,manual_review,
651,c95f8ca5-0cf1c43c.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
652,c95fecc3-4e289a4e.jpg,true,manual_review,
653,c95fecc3-41401a5f.jpg,true,manual_review,
654,c96a9fb4-cacac0fc.jpg,true,manual_review,
655,c96e0b6a-0acdb8b5.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
656,c96e0b6a-7d3c5b31.jpg,true,manual_review,
657,c96ffe59-429ca2a9.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
658,c96ffe59-25022c0b.jpg,true,manual_review,
659,c97abe9e-ccbca525.jpg,true,manual_review,
660,c99a4baf-9b8ca7d9.jpg,true,manual_review,
661,c100db13-71b423e5.jpg,true,manual_review,
662,c122a91d-7ac64c77.jpg,true,manual_review,
663,c132df41-509fc403.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
664,c146d100-4ee36f35.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
665,c146d100-c0e4da58.jpg,true,manual_review,
666,c146d100-cb76d05b.jpg,true,manual_review,
667,c155d65b-2d961d55.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
668,c155d65b-50f96017.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
669,c155d65b-ae8038a6.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
670,c155d65b-bf020dcb.jpg,true,manual_review,
671,c172eb28-fbd07793.jpg,true,manual_review,
672,c174a2be-b32a8285.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
673,c174b1bd-62c7b473.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
674,c239dcd2-bbd38c33.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
675,c242b4b8-0dab228f.jpg,true,manual_review,
676,c343e9dc-ce6e03ef.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
677,c343e9dc-f2dcbc21.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
678,c356bbec-10171932.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
679,c385a199-0bb19524.jpg,true,manual_review,
680,c396b7c0-cf46a981.jpg,true,manual_review,
681,c399b1cb-0b569b85.jpg,true,manual_review,
682,c425e76b-198b3cc5.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
683,c447f74e-f67bf173.jpg,true,manual_review,
684,c456e9c3-8a255f8c.jpg,true,manual_review,
685,c456e9c3-fa69d872.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
686,c503f2e8-1780553c.jpg,true,manual_review,
687,c553c602-a2d33a0c.jpg,true,manual_review,
688,c558f74c-8874b6c0.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
689,c573ac02-6c5f037e.jpg,true,manual_review,
690,c576ccff-0a51ae4b.jpg,true,manual_review,
691,c595cb01-89718083.jpg,true,manual_review,
692,c602b3c5-0bba271b.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
693,c633cafb-496ee40f.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
694,c644bce5-310a172f.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
695,c685aea9-1f0ae51d.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
696,c0697e71-ba9f6c4f.jpg,true,manual_review,
697,c709b82a-a5ff98a2.jpg,true,manual_review,
698,c723ad21-efed33e5.jpg,true,manual_review,
699,c734eb0a-9d6807cb.jpg,true,manual_review,
700,c734eb0a-125bba62.jpg,true,manual_review,
701,c767ad39-119bf6f3.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
702,c776d10b-25177c93.jpg,true,manual_review,
703,c776d10b-15486206.jpg,true,manual_review,
704,c776d10b-a1314ad4.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
705,c776d10b-ea20be3a.jpg,true,manual_review,
706,c872e1b7-d443b346.jpg,true,manual_review,
707,c876a58b-97c4d16e.jpg,true,manual_review,
708,c877c1e3-b9b26376.jpg,true,manual_review,
709,c897cc2b-01aaad95.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
710,c897cc2b-4104fbc7.jpg,true,manual_review,
711,c897cc2b-6612f914.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
712,c0945c0c-e16c694a.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
713,c992d89e-63020be4.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
714,c1428d85-1e1afff5.jpg,true,manual_review,
715,c1715aef-9c4e4c40.jpg,true,manual_review,
716,c2179f35-d4666c72.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
717,c2186a76-6757a4be.jpg,true,manual_review,
718,c2341eec-16d212b8.jpg,true,manual_review,
719,c03936ec-8a87395f.jpg,true,manual_review,
720,c5584f14-7fcc4797.jpg,true,manual_review,
721,c6013f78-376051fb.jpg,true,manual_review,
722,c6083af3-97345ce2.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
723,c6716c49-8a602ea6.jpg,true,manual_review,
724,c6864b90-498a3912.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
725,c6874e8e-439ea4de.jpg,true,manual_review,
726,c6959e96-6c064011.jpg,true,manual_review,
727,c7140eaa-eb9d0128.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
728,c07733d0-6b75a5ee.jpg,true,manual_review,
729,c07733d0-7525eae7.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
730,c07733d0-8445e6b8.jpg,true,manual_review,
731,c8638ebb-5dc7483b.jpg,true,manual_review,
732,c8650e15-38bef9dc.jpg,true,manual_review,
733,c9160b61-80e5089a.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
734,c9240f77-2c998430.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
735,c9240f77-08db8836.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
736,c9240f77-37f30fb5.jpg,true,manual_review,
737,c9240f77-988f083f.jpg,true,manual_review,
738,c9240f77-93292ea6.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
739,c9552b40-ae7bc148.jpg,true,manual_review,
740,c10163bb-7ad315ce.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
741,c23551ce-6007b75e.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
742,c23551ce-34508f75.jpg,true,manual_review,
743,c24838fd-064f7c3f.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
744,c28982c9-343d3ab5.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
745,c37382d8-010bbe82.jpg,true,manual_review,
746,c37884fa-ef0b1d8e.jpg,true,manual_review,
747,c41585dc-6fe06ca1.jpg,true,manual_review,
748,c43254a8-9aa667dc.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
749,c56915dc-1eb8abe1.jpg,true,manual_review,
750,c71936fa-e8370814.jpg,true,manual_review,
751,c72373c0-af574c12.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
752,c81079a0-e0ca6df6.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
753,c0082590-c1533b81.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
754,c85416bd-b4812a0c.jpg,true,manual_review,
755,c090895d-02949f2b.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
756,c92046a2-2f8e5345.jpg,true,manual_review,
757,c0350481-340b9ea4.jpg,true,manual_review,
758,c359556b-77ced0e9.jpg,true,manual_review,
759,c427410f-07d5dfe7.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
760,c427410f-aec7f6a9.jpg,true,manual_review,
761,c0677163-39c6f234.jpg,true,manual_review,
762,c0677163-55a2f724.jpg,true,manual_review,
763,c0677163-89d37846.jpg,true,manual_review,
764,c0677163-613b4f10.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
765,c0677163-69842abb.jpg,true,manual_review,
766,c0677163-8371743a.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
767,c0677163-b0154931.jpg,true,manual_review,
768,c0677163-c63c7c95.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
769,c0677163-c094cd72.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
770,c698371e-9c81ea92.jpg,true,manual_review,
771,c698371e-c1d58557.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
772,c700966a-608d05b4.jpg,true,manual_review,
773,c803615e-07407e4a.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
774,c895041f-b2d189ed.jpg,true,manual_review,
775,c917201f-5bbb8087.jpg,true,manual_review,
776,c928749e-62bc39dd.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
777,c962949b-dddd40b2.jpg,true,manual_review,
778,c993615f-20359e85.jpg,true,manual_review,
779,c1757757-8208000e.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
780,c3009124-6a11b9b0.jpg,true,manual_review,
781,c3130621-11b84f78.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
782,c4031040-73e296bc.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
783,c4130097-887da34f.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
784,c4436054-c0d83d61.jpg,true,manual_review,
785,c4742900-8900110c.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
786,c5434464-5dcb3bd7.jpg,true,manual_review,
787,c5530340-6ca6f8bc.jpg,true,manual_review,
788,c5617574-cca98859.jpg,true,manual_review,
789,c7513860-d293b768.jpg,true,manual_review,
790,c9403737-33cab241.jpg,true,manual_review,
791,c9815999-f1a3d95a.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
792,ca0b4ef4-effd52f4.jpg,true,manual_review,
793,ca1c6003-aad4464c.jpg,true,manual_review,
794,ca3bbb0a-cd13da9e.jpg,true,manual_review,
795,ca009e13-883fafc6.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
796,ca077fe9-b7f766fd.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
797,ca656c47-876ad414.jpg,true,manual_review,
798,ca656c47-e483f464.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
799,ca146661-7f70d0c4.jpg,true,manual_review,
800,fe1d9184-dec09b65.jpg,false,manual_review,confounding_degradation_removed_during_manual_review
